id,time,package0,pp0,dram,total
0,2519,0.1253387953651422,0.09740527168173448,0.0015418060937033393,0.12688060145884553
1,2492,0.12636918830764382,0.09875005664226555,0.0015313680926987289,0.12790055640034254
2,2559,0.12703520245033287,0.0986038777401887,0.001573238095191504,0.12860844054552437
3,2534,0.12734190339710924,0.09924767470366062,0.001565548094261174,0.12890745149137042
4,2538,0.12845737940560595,0.10031365070949046,0.0015618850944100079,0.13001926450001597
5,2688,0.13345498572507666,0.1036309029287362,0.0016588700999894677,0.13511385582506613
6,2524,0.1274246673758021,0.09943126768903907,0.001580135093889308,0.1290048024696914
7,2593,0.12880259352277887,0.10001451778988446,0.0015927700964555992,0.13039536361923446
8,2541,0.12677934441200567,0.09857580071388478,0.0015695150945212114,0.12834885950652689
9,2481,0.1254531142842073,0.09793334662618897,0.0015234340922897945,0.1269765483764971
10,2520,0.1272448573672812,0.0993109066831843,0.0015473590937405014,0.1287922164610217
11,2487,0.12615928929698586,0.09858874063495973,0.0015259970925129952,0.12768528638949886
12,2539,0.12896171140774715,0.10077934771095895,0.0015600550944475065,0.13052176650219466
13,2516,0.12684135535876068,0.09890844167734604,0.0015514490935916124,0.1283928044523523
14,2642,0.13347732462711995,0.10418229386150417,0.0016249960982785926,0.13510232072539854
15,2566,0.1277283154652577,0.0992487727504247,0.0015784880954515992,0.1293068035607093
16,2520,0.12739372236727675,0.09945690268320542,0.0015571860937403604,0.12895090846101712
17,2540,0.12665452740987224,0.09848357671243049,0.0015558440944843093,0.12821037150435655
18,2508,0.12786485134173056,0.10002806766565306,0.0015751300932941483,0.12943998143502472
19,2492,0.12592845430764038,0.09826055564227644,0.0015361890926991761,0.12746464340033956
20,2664,0.1342583286739666,0.1046882728936677,0.0016419630990965287,0.13590029177306312
21,2494,0.12664982731190774,0.09896984364519781,0.0015367400927732053,0.12818656740468096
22,2521,0.12726750236940104,0.0993027276846637,0.00154955709377738,0.12881705946317842
23,2499,0.1262873403225513,0.0985543776524999,0.0015334440929593342,0.12782078441551062
24,2496,0.12633574131616898,0.09863933864811561,0.0015404010928473405,0.12787614240901632
25,2657,0.13287417665907333,0.10338462788342936,0.0016382400988363298,0.13451241675790968
26,2533,0.12754765239496546,0.09945635370218751,0.0015618860942238986,0.12910953848918935
27,2532,0.12808122039281997,0.09997344170073372,0.0015623130941866453,0.1296435334870066
28,2696,0.13502108374212587,0.10510141994042317,0.0016617391002874298,0.13668282284241332
29,2618,0.13080954657600027,0.10173607082643439,0.0016326860973857387,0.132442232673386
30,2530,0.12836881738857706,0.10026457769781037,0.001560116094111997,0.12992893348268905
31,2564,0.12839945746100448,0.0999156417475094,0.0015890460953771484,0.12998850355638164
32,2492,0.12617735630763247,0.09849865264227045,0.0015309410926987836,0.12770829740033124
33,2747,0.13616494085073755,0.10566599301497455,0.0016948201021841395,0.13785976095292168
34,2559,0.12708043045033557,0.09871410674020131,0.0015828820951912569,0.12866331254552682
35,2511,0.1271047213480814,0.0992524956700537,0.0015407060934053446,0.12864542744148674
36,2514,0.12783640935449997,0.0999157016744359,0.0015479690935173613,0.12938437844801734
37,2594,0.13123337252486716,0.10245634579135603,0.0015930740964929398,0.13282644662136012
38,2551,0.12719584743329018,0.09885619572849494,0.0015773270948934825,0.12877317452818365
39,2513,0.12661570835235716,0.0986941476729564,0.001555721093480145,0.12817142944583731
40,2536,0.1273254854013552,0.09918200070657157,0.0015662800943355417,0.12889176549569073
41,2540,0.12836332440987155,0.10017711471242274,0.001566219094484604,0.12992954350435615
42,2513,0.12731376635236621,0.09943865267296606,0.0015621910934799533,0.12887595744584618
43,2681,0.13435354271020436,0.10459916291851383,0.0016537430997291757,0.13600728580993354
44,2562,0.12713084545673034,0.09870873574457951,0.0015745200953028186,0.12870536555203316
45,2560,0.12765244945247928,0.09928838474166296,0.0015754350952280442,0.1292278845477073
46,2516,0.12766508435875676,0.09971801067735059,0.001555477093591902,0.12922056145234867
47,2545,0.12660386842052115,0.09836754971972746,0.001569271094670167,0.12817313951519133
48,2526,0.1276576373800446,0.09962310069196664,0.0015565760939635002,0.1292142134740081
49,2561,0.1274552454545836,0.09905138574312389,0.001574032095265488,0.12902927754984908
