
411616465,138624.028605,87721.860209,2680.238927
411616466,138624.091959,87721.933024,2680.241063
411616467,138624.164469,87721.996744,2680.242772
411616468,138624.236307,87722.056436,2680.244542
411616469,138624.302164,87722.113199,2680.245885
411616470,138624.371744,87722.166482,2680.247044
411616471,138624.440591,87722.225808,2680.248753
411616473,138624.509988,87722.305947,2680.250462
411616474,138624.577554,87722.358010,2680.252843
411616474,138624.638955,87722.392129,2680.254491
411616475,138624.692361,87722.420083,2680.255223
411616476,138624.738259,87722.447671,2680.255711
411616477,138624.738259,87722.476113,2680.255711
411616477,138624.787636,87722.504250,2680.256261
411616478,138624.839089,87722.531838,2680.256749
411616479,138624.887123,87722.560952,2680.257237
411616480,138624.887123,87722.590859,2680.257237
411616480,138624.935402,87722.614662,2680.257725
411616481,138624.982704,87722.641884,2680.258275
411616482,138625.033668,87722.670754,2680.258946
411616483,138625.033668,87722.708717,2680.258946
411616483,138625.094459,87722.746864,2680.260228
411616484,138625.151100,87722.774391,2680.261143
411616485,138625.151100,87722.799782,2680.261632
411616485,138625.200294,87722.831032,2680.261632
411616486,138625.250465,87722.872779,2680.262303
411616487,138625.305579,87722.908607,2680.263219
411616488,138625.349647,87722.938270,2680.264012
411616489,138625.403418,87722.975257,2680.264805
411616490,138625.455176,87723.007545,2680.265477
411616490,138625.455176,87723.037757,2680.265477
411616491,138625.512244,87723.070777,2680.266026
411616492,138625.572424,87723.104041,2680.266637
411616493,138625.572424,87723.130957,2680.266637
411616493,138625.620398,87723.159522,2680.267125
411616494,138625.670630,87723.193457,2680.267613
411616495,138625.722448,87723.220862,2680.268162
411616496,138625.722448,87723.248328,2680.268651
411616496,138625.771276,87723.279639,2680.268651
411616497,138625.821081,87723.307410,2680.269078
411616498,138625.869787,87723.335608,2680.269566
411616498,138625.869787,87723.365881,2680.269566
411616499,138625.929723,87723.395300,2680.270543
411616500,138625.979100,87723.420508,2680.271031
411616501,138625.979100,87723.448706,2680.271031
411616501,138626.032872,87723.477453,2680.271580
411616502,138626.080785,87723.506323,2680.272069
411616503,138626.131810,87723.535864,2680.272740
411616503,138626.131810,87723.564184,2680.272740
411616504,138626.179600,87723.590063,2680.273289
411616505,138626.225865,87723.614111,2680.273717
411616506,138626.225865,87723.644994,2680.273717
411616506,138626.282383,87723.678075,2680.274693
411616507,138626.341770,87723.711278,2680.275975
411616508,138626.341770,87723.745580,2680.275975
411616508,138626.402561,87723.772069,2680.276890
411616509,138626.449375,87723.796727,2680.277440
411616510,138626.496616,87723.822789,2680.277867
411616510,138626.496616,87723.850011,2680.277867
411616511,138626.546360,87723.878392,2680.278416
411616512,138626.593479,87723.903722,2680.278905
411616513,138626.593479,87723.931126,2680.278905
411616513,138626.642002,87723.956883,2680.279332
411616514,138626.691623,87723.987828,2680.279820
411616515,138626.747592,87724.023411,2680.280797
411616516,138626.747592,87724.055272,2680.280797
411616516,138626.804538,87724.084080,2680.281590
411616517,138626.851046,87724.110935,2680.282078
411616518,138626.851046,87724.136326,2680.282506
411616518,138626.898715,87724.160557,2680.282506
411616519,138626.950167,87724.187168,2680.283055
411616520,138626.999178,87724.214146,2680.283604
411616521,138626.999178,87724.243748,2680.283604
411616521,138627.048556,87724.268650,2680.284093
411616522,138627.097384,87724.295994,2680.284642
411616522,138627.097384,87724.327243,2680.284642
411616523,138627.159212,87724.360080,2680.285496
411616524,138627.229219,87724.399326,2680.286778
411616525,138627.229219,87724.447971,2680.286778
411616525,138627.293123,87724.474643,2680.287755
411616526,138627.342805,87724.510471,2680.288304
411616527,138627.393281,87724.539889,2680.288853
411616528,138627.440034,87724.566379,2680.289342
411616528,138627.440034,87724.596469,2680.289342
411616529,138627.490754,87724.624850,2680.289830
411616530,138627.539399,87724.652926,2680.290257
411616531,138627.539399,87724.681063,2680.290257
411616531,138627.592317,87724.709262,2680.290806
411616532,138627.642670,87724.741671,2680.291539
411616533,138627.694611,87724.769320,2680.292088
411616534,138627.694611,87724.797823,2680.292088
411616534,138627.744965,87724.829317,2680.292576
411616535,138627.794220,87724.856173,2680.293126
411616536,138627.842865,87724.886080,2680.293614
411616537,138627.842865,87724.913302,2680.293614
411616537,138627.894806,87724.940218,2680.294163
411616538,138627.943024,87724.969454,2680.294591
411616539,138627.992889,87724.996736,2680.295140
411616539,138627.992889,87725.025484,2680.295140
411616540,138628.040497,87725.051180,2680.295567
411616541,138628.086822,87725.077181,2680.296055
411616542,138628.133941,87725.105135,2680.296483
411616542,138628.133941,87725.131013,2680.296483
411616543,138628.181182,87725.159883,2680.296971
411616544,138628.232024,87725.186006,2680.297459
411616545,138628.232024,87725.212007,2680.297459
411616545,138628.278533,87725.240571,2680.297886
