
411184053,118099.197238,71994.890887,2412.775256
411184054,118099.244723,71994.957904,2412.776782
411184055,118099.323824,71995.011248,2412.778430
411184056,118099.387850,71995.066912,2412.779589
411184057,118099.463838,71995.133196,2412.781359
411184057,118099.527376,71995.170733,2412.782153
411184058,118099.581209,71995.197100,2412.782824
411184059,118099.630098,71995.223467,2412.783374
411184060,118099.630098,71995.247393,2412.783374
411184060,118099.676667,71995.273333,2412.783862
411184061,118099.728364,71995.303972,2412.784777
411184062,118099.728364,71995.337419,2412.784777
411184063,118099.786836,71995.391985,2412.785998
411184063,118099.860444,71995.440935,2412.787890
411184064,118099.928437,71995.477983,2412.790026
411184065,118099.985382,71995.511369,2412.791674
411184066,118099.985382,71995.537126,2412.791674
411184066,118100.032440,71995.564287,2412.792956
411184067,118100.084015,71995.590532,2412.794238
411184068,118100.084015,71995.615739,2412.794238
411184068,118100.133392,71995.642411,2412.795214
411184069,118100.178070,71995.668534,2412.795703
411184070,118100.224396,71995.694108,2412.796191
411184071,118100.224396,71995.719865,2412.796191
411184071,118100.273651,71995.745133,2412.796740
411184072,118100.319061,71995.770646,2412.797228
411184073,118100.319061,71995.794938,2412.797228
411184073,118100.364959,71995.817094,2412.797717
411184074,118100.412322,71995.842423,2412.798205
411184075,118100.412322,71995.865494,2412.798205
411184075,118100.458160,71995.894303,2412.798815
411184076,118100.506560,71995.917801,2412.799487
411184077,118100.552764,71995.941117,2412.800036
411184077,118100.552764,71995.972428,2412.800036
411184078,118100.610137,71996.007157,2412.801013
411184079,118100.658782,71996.035416,2412.801623
411184080,118100.705962,71996.064590,2412.802172
411184081,118100.753630,71996.101089,2412.802905
411184082,118100.753630,71996.145584,2412.802905
411184082,118100.818266,71996.190689,2412.804125
411184083,118100.885466,71996.234085,2412.804736
411184084,118100.951078,71996.272781,2412.805407
411184085,118100.998869,71996.297927,2412.806018
411184086,118100.998869,71996.323501,2412.806018
411184086,118101.043974,71996.347732,2412.806506
411184087,118101.087430,71996.374709,2412.807055
411184088,118101.087430,71996.395888,2412.807543
411184089,118101.134427,71996.421645,2412.807543
411184089,118101.177213,71996.447585,2412.808032
411184090,118101.222135,71996.469924,2412.808642
411184091,118101.222135,71996.500563,2412.808642
411184091,118101.273831,71996.528029,2412.809802
411184092,118101.325955,71996.554274,2412.810595
411184093,118101.325955,71996.578078,2412.810595
411184093,118101.373074,71996.603041,2412.811144
411184094,118101.422757,71996.631178,2412.811938
411184095,118101.468716,71996.660841,2412.812487
411184096,118101.468716,71996.688185,2412.812487
411184096,118101.514920,71996.720167,2412.812976
411184097,118101.569485,71996.753309,2412.813891
411184098,118101.623806,71996.778944,2412.814440
411184099,118101.623806,71996.815504,2412.814440
411184099,118101.683620,71996.849317,2412.815478
411184100,118101.733608,71996.872267,2412.816088
411184101,118101.733608,71996.897352,2412.816088
411184101,118101.779323,71996.922071,2412.816577
411184102,118101.825099,71996.946546,2412.817065
411184103,118101.872280,71996.971632,2412.817675
411184104,118101.872280,71996.996351,2412.817675
411184104,118101.916164,71997.021558,2412.818163
411184105,118101.963893,71997.049878,2412.818652
411184106,118101.963893,71997.070386,2412.818652
411184106,118102.007472,71997.096814,2412.819079
411184107,118102.051417,71997.122266,2412.819567
411184108,118102.098658,71997.145520,2412.820056
411184109,118102.098658,71997.168347,2412.820056
411184109,118102.140101,71997.190625,2412.820544
411184110,118102.184168,71997.219495,2412.821032
411184111,118102.229823,71997.243848,2412.821581
411184112,118102.229823,71997.265332,2412.821581
411184112,118102.275355,71997.289441,2412.822070
411184113,118102.322107,71997.310498,2412.822558
411184113,118102.322107,71997.334118,2412.822558
411184114,118102.369288,71997.358777,2412.823046
411184115,118102.412195,71997.382702,2412.823535
411184116,118102.412195,71997.413830,2412.823535
411184116,118102.472803,71997.456066,2412.824694
411184117,118102.524255,71997.482250,2412.825366
411184118,118102.573389,71997.511120,2412.825915
411184119,118102.573389,71997.540783,2412.825915
411184120,118102.623071,71997.566723,2412.826403
411184120,118102.669885,71997.597057,2412.826891
411184121,118102.717919,71997.623302,2412.827380
411184122,118102.717919,71997.650585,2412.827380
411184123,118102.764611,71997.678356,2412.827807
411184123,118102.810998,71997.704845,2412.828356
411184124,118102.858056,71997.732677,2412.828845
411184125,118102.858056,71997.756175,2412.829272
411184125,118102.903527,71997.784923,2412.829272
411184126,118102.950097,71997.813243,2412.829760
411184127,118102.997277,71997.842784,2412.830248
411184128,118103.041588,71997.869884,2412.830737
411184129,118103.041588,71997.895335,2412.830737
411184129,118103.087364,71997.923411,2412.831164
411184130,118103.137291,71997.958262,2412.831957
411184131,118103.197655,71997.990306,2412.832934
411184132,118103.197655,71998.024302,2412.832934
411184132,118103.253441,71998.057688,2412.834094
411184133,118103.312461,71998.094981,2412.835192
411184134,118103.358787,71998.120432,2412.836047
411184135,118103.358787,71998.147044,2412.836047
411184135,118103.406272,71998.172556,2412.836596
411184136,118103.452232,71998.200327,2412.837084
411184137,118103.501121,71998.226450,2412.837573
411184138,118103.501121,71998.252756,2412.837573
411184138,118103.547873,71998.278147,2412.838061
411184139,118103.593528,71998.305857,2412.838549
411184140,118103.638388,71998.331003,2412.839037
411184141,118103.638388,71998.358042,2412.839037
411184141,118103.686423,71998.382700,2412.839465
411184142,118103.734946,71998.409494,2412.839953
411184143,118103.779257,71998.434885,2412.840441
411184144,118103.779257,71998.465219,2412.840441
411184144,118103.824484,71998.491891,2412.840991
411184145,118103.872091,71998.518747,2412.841479
411184146,118103.920370,71998.549447,2412.841967
411184147,118103.920370,71998.574533,2412.842516
411184148,118103.966879,71998.602853,2412.842516
411184148,118104.012106,71998.628244,2412.842944
411184149,118104.066366,71998.666085,2412.843920
411184150,118104.066366,71998.698434,2412.843920
411184150,118104.123128,71998.721810,2412.844714
411184151,118104.172017,71998.745126,2412.845263
411184152,118104.172017,71998.768807,2412.845263
411184152,118104.220845,71998.791634,2412.845751
411184153,118104.268208,71998.813119,2412.846179
411184153,118104.268208,71998.838204,2412.846179
411184154,118104.316975,71998.863900,2412.846667
411184155,118104.362446,71998.888924,2412.847155
411184156,118104.362446,71998.914132,2412.847155
411184156,118104.410603,71998.938240,2412.847643
411184157,118104.459431,71998.959725,2412.848132
411184157,118104.459431,71998.983956,2412.848132
411184158,118104.509053,71999.010933,2412.848620
411184159,118104.551594,71999.034432,2412.849108
411184160,118104.551594,71999.060738,2412.849108
411184160,118104.601582,71999.084297,2412.849597
411184161,118104.651142,71999.110603,2412.850085
411184162,118104.651142,71999.134529,2412.850085
411184162,118104.697468,71999.160225,2412.850573
411184163,118104.746112,71999.188240,2412.851244
411184164,118104.746112,71999.220466,2412.851244
411184164,118104.803974,71999.254768,2412.852038
411184165,118104.858417,71999.280708,2412.852709
411184166,118104.858417,71999.304267,2412.852709
411184166,118104.906390,71999.332893,2412.853503
411184167,118104.960956,71999.361152,2412.854723
411184168,118104.960956,71999.385871,2412.854723
411184168,118105.012713,71999.414374,2412.855761
411184169,118105.060077,71999.437568,2412.856432
411184170,118105.060077,71999.461005,2412.856432
411184170,118105.108966,71999.486396,2412.856921
411184171,118105.156146,71999.509406,2412.857470
411184172,118105.156146,71999.535529,2412.857470
411184172,118105.205706,71999.559394,2412.858019
411184173,118105.256548,71999.588141,2412.859057
411184174,118105.256548,71999.614752,2412.859057
411184174,118105.306109,71999.639655,2412.859789
411184175,118105.355730,71999.662176,2412.860461
411184176,118105.355730,71999.689520,2412.860461
411184176,118105.406023,71999.716925,2412.861071
411184177,118105.452959,71999.740362,2412.861620
411184178,118105.452959,71999.766424,2412.861620
411184178,118105.502153,71999.790472,2412.862231
411184179,118105.548967,71999.816046,2412.862719
411184180,118105.548967,71999.840704,2412.862719
411184180,118105.599321,71999.866644,2412.863207
411184181,118105.647233,71999.889349,2412.863696
411184182,118105.647233,71999.915411,2412.863696
411184182,118105.699296,71999.943731,2412.864428
411184183,118105.749528,71999.969854,2412.865099
411184184,118105.749528,71999.992864,2412.865099
411184184,118105.794572,72000.015752,2412.865588
411184185,118105.846696,72000.041936,2412.866076
