id,time,package0,pp0,dram,total
0,17136,0.4413597713034932,0.3703516522321723,1.2633737174540674e-15,0.44135977130349446
1,17464,0.4827157453093024,0.41104307623661646,1.2875559408040284e-15,0.48271574530930367
2,17181,0.47784405330429053,0.4073766432327822,1.2666914005356169e-15,0.4778440533042918
3,16633,0.4293341062945836,0.3602190492253577,1.2262893932314135e-15,0.4293341062945848
7,16945,0.4091392123001092,0.3392743392295842,1.249291995930157e-15,0.40913921230011047
8,16911,0.40536761529950704,0.33567577622912403,1.2467853020463195e-15,0.40536761529950827
9,16744,0.4213515832965498,0.35242066722686166,1.2344730114992356e-15,0.42135158329655104
10,17233,0.4100815913052109,0.3389949822334869,1.270525167652074e-15,0.41008159130521216
11,16900,0.43778757529931334,0.3680318942289747,1.2459743128486075e-15,0.43778757529931456
12,17382,0.4812847793078493,0.4095328872355058,1.2815103849665382e-15,0.4812847793078506
13,16872,0.4491845802988163,0.3794724782285962,1.2439099767089766e-15,0.4491845802988175
14,16492,0.4357117762920871,0.3676605582234466,1.2158939862425583e-15,0.43571177629208835
15,17262,0.40859423030572317,0.3371061322338804,1.272663230082406e-15,0.40859423030572445
16,17075,0.44335488330241246,0.3729258032313461,1.2588764137213002e-15,0.44335488330241374
17,16587,0.43658024229376957,0.36821023922473417,1.222897983859163e-15,0.4365802422937708
18,16799,0.4243810552975241,0.35515485322760654,1.2385279574877963e-15,0.42438105529752534
19,16556,0.43026623329322083,0.3619301042243151,1.2206124688474287e-15,0.43026623329322206
20,17768,0.41609512731468473,0.34277640524073405,1.3099687331771632e-15,0.41609512731468606
21,17941,0.378101877317751,0.30441395424307893,1.3227233814684536e-15,0.37810187731775236
22,17512,0.3934375923101523,0.32134646723726623,1.2910948027576814e-15,0.39343759231015357
23,17340,0.40429004130710605,0.33278814923493644,1.278413880757092e-15,0.40429004130710733
24,17517,0.39985243131024,0.3276734162373342,1.2914634342111869e-15,0.3998524313102413
25,16613,0.42093013629423087,0.3526429572250865,1.2248148674173915e-15,0.4209301362942321
26,18071,0.3916371203200518,0.31723295324483947,1.3323077992595968e-15,0.39163712032005316
27,17908,0.4002671643171627,0.3264042542426313,1.3202904138753174e-15,0.400267164317164
28,17714,0.3915047963137308,0.31876670124000417,1.3059875134793038e-15,0.39150479631373214
29,16711,0.42061336529596677,0.35192164522641456,1.2320400439060994e-15,0.420613365295968
30,17200,0.40731835530462573,0.336253717233041,1.2680922000589378e-15,0.407318355304627
31,18199,0.39206137432232024,0.31732255224657635,1.3417447644693377e-15,0.3920613743223216
32,18046,0.3896381023196105,0.3155618142445007,1.3304646419920693e-15,0.3896381023196118
33,17072,0.4040222813023607,0.33381353723130536,1.258655234849197e-15,0.40402228130236195
34,17120,0.41113945030321186,0.34016703723195674,1.2621940968028497e-15,0.41113945030321314
35,17979,0.3881141193184247,0.3142408942435928,1.3255249805150956e-15,0.38811411931842604
36,17659,0.4012373153127541,0.32840955923925824,1.301932567490743e-15,0.40123731531275536
37,16641,0.4193957772947275,0.35083552822546543,1.2268792035570224e-15,0.4193957772947287
38,16743,0.4231538852965322,0.3541774382268466,1.2343992852085346e-15,0.4231538852965334
39,17183,0.41230820930432777,0.3411757012328094,1.266838853117019e-15,0.41230820930432904
41,17761,0.41293278131456523,0.33944303924063846,1.3094526491422555e-15,0.41293278131456657
42,17761,0.3939927663145615,0.32106289924064096,1.3094526491422555e-15,0.3939927663145628
43,17375,0.39930494730772265,0.3275932782354109,1.2809943009316305e-15,0.3993049473077239
44,17627,0.3959980103121918,0.32322787223882443,1.2995733261883078e-15,0.39599801031219306
45,17815,0.40893437831552026,0.3352656822413696,1.313433868840115e-15,0.4089343783155216
46,16674,0.4313200632953133,0.3626657582259121,1.2293121711501587e-15,0.4313200632953145
47,17500,0.4048557143099371,0.3325567652371054,1.2902100872692681e-15,0.4048557143099384
48,16917,0.4180899942996159,0.3482005862292043,1.2472276597905263e-15,0.41808999429961713
49,16752,0.4333498422966915,0.36421739022697136,1.2350628218248446e-15,0.4333498422966927
