
Kaby Lake3001419099,46930.409215,37046.817818,0.814817,1763.091922
Kaby Lake3001419100,46930.429174,37046.833504,0.814817,1763.092776
Kaby Lake3001419101,46930.429174,37046.849251,0.814817,1763.093814
Kaby Lake3001419102,46930.471654,37046.867317,0.814817,1763.094607
Kaby Lake3001419103,46930.471654,37046.882271,0.814817,1763.094607
Kaby Lake3001419104,46930.493810,37046.898689,0.814817,1763.095523
Kaby Lake3001419105,46930.517919,37046.918282,0.814817,1763.096560
Kaby Lake3001419106,46930.539769,37046.937630,0.814817,1763.097354
Kaby Lake3001419107,46930.562779,37046.953987,0.814817,1763.098208
Kaby Lake3001419108,46930.587010,37046.971138,0.814817,1763.099063
Kaby Lake3001419108,46930.608556,37046.986763,0.814817,1763.099978
Kaby Lake3001419109,46930.633885,37047.007210,0.814817,1763.101321
Kaby Lake3001419110,46930.655858,37047.024422,0.814817,1763.102297
Kaby Lake3001419112,46930.681370,37047.052192,0.814817,1763.104495
Kaby Lake3001419115,46930.795201,37047.151435,0.814817,1763.112002
Kaby Lake3001419116,46930.821018,37047.177497,0.814817,1763.113711
Kaby Lake3001419117,46930.846592,37047.202033,0.814817,1763.115420
Kaby Lake3001419118,46930.874302,37047.221198,0.814817,1763.117129
Kaby Lake3001419119,46930.897984,37047.236396,0.814817,1763.118289
Kaby Lake3001419120,46930.919529,37047.252509,0.814817,1763.119021
Kaby Lake3001419121,46930.941563,37047.267829,0.814817,1763.119937
Kaby Lake3001419121,46930.962925,37047.283637,0.814817,1763.121462
Kaby Lake3001419122,46930.983799,37047.298957,0.814817,1763.122378
Kaby Lake3001419123,46931.008091,37047.315192,0.814817,1763.123171
Kaby Lake3001419124,46931.008091,37047.333015,0.814817,1763.123965
Kaby Lake3001419125,46931.032322,37047.350837,0.814817,1763.123965
Kaby Lake3001419126,46931.053318,37047.372199,0.814817,1763.124636
Kaby Lake3001419127,46931.078464,37047.388007,0.814817,1763.125735
Kaby Lake3001419128,46931.102146,37047.403815,0.814817,1763.126467
Kaby Lake3001419129,46931.124301,37047.421943,0.814817,1763.127200
Kaby Lake3001419130,46931.145175,37047.439032,0.814817,1763.127871
