id,time,package0,pp0,dram,total
0,51162,1.019193863907573,0.8094743077020541,1.0783186805607692e-15,1.0191938639075742
1,47165,0.9415768748366713,0.748089454647207,9.940756922842867e-16,0.9415768748366723
2,44688,1.0445396237927298,0.8600800736132174,9.418690668249804e-16,1.0445396237927307
3,41950,1.0706695007441591,0.8978031225756427,8.841614606450934e-16,1.07066950074416
4,44876,0.9975841167960623,0.8127149606157973,9.458314590681576e-16,0.9975841167960633
5,44566,1.005170584790568,0.82114651861154,9.392977271778124e-16,1.005170584790569
6,44953,1.008696332797426,0.8237745646168557,9.474543537635014e-16,1.008696332797427
7,42314,1.0678649427506164,0.8937498485806393,8.918333264776277e-16,1.0678649427506173
8,44634,0.9879098247917734,0.8040993826124757,9.407309328827914e-16,0.9879098247917742
9,42627,1.072323671756167,0.896447778584933,8.984302880314278e-16,1.072323671756168
10,43021,1.0600519747631598,0.882796812590342,9.067344504985116e-16,1.0600519747631607
11,42805,1.0785634627593246,0.9037177795873762,9.02181914729755e-16,1.0785634627593255
12,45132,0.997191905800605,0.8111360466193087,9.512270570163135e-16,0.997191905800606
13,44227,1.0861141637845497,0.9040607966068883,9.321527752074026e-16,1.0861141637845506
14,42508,1.0658412047540544,0.8906031285833046,8.959221780477146e-16,1.0658412047540553
15,43901,1.038933559778773,0.8578265396024148,9.25281818445298e-16,1.0389335597787739
16,42298,1.0551990817503314,0.8809294465804223,8.914961016058679e-16,1.0551990817503323
17,42505,1.0515776317540044,0.8763516385832609,8.958589483842597e-16,1.0515776317540053
18,42774,1.0616313167587754,0.8854763705869488,9.015285415407204e-16,1.0616313167587763
19,43108,1.0880835797646995,0.9103816425915356,9.085681107387052e-16,1.0880835797647004
20,42166,1.0668679977479922,0.893059359578608,8.8871399641385e-16,1.0668679977479931
21,44901,1.0603536707965042,0.8743576246161358,9.463583729302822e-16,1.060353670796505
22,43691,1.1333443897750484,0.9515394345995337,9.208557420034512e-16,1.1333443897750493
23,44778,1.0071130227943235,0.8221689776144453,9.43765956728629e-16,1.0071130227943244
24,42691,1.070813848757302,0.8950823035858088,8.997791875184668e-16,1.070813848757303
25,44554,1.003097652790349,0.8189192306113772,9.390448085239926e-16,1.00309765279035
26,42295,1.0671207427502856,0.8927278185803785,8.91432871942413e-16,1.0671207427502865
27,44672,1.006094348792444,0.8219474196130004,9.415318419532208e-16,1.006094348792445
28,43400,1.0509827837698804,0.8720326795955384,9.147224646483206e-16,1.0509827837698813
29,45560,1.0036696118081954,0.8163673566251846,9.60247822335887e-16,1.0036696118081962
30,44339,0.9990523137865384,0.8160142076084275,9.34513349309721e-16,0.9990523137865392
31,44703,0.985671976792993,0.8018706286134192,9.421852151422552e-16,0.9856719767929939
32,44162,1.0014779667834044,0.8191943756059976,9.307827991658788e-16,1.0014779667834053
33,44795,0.9796302437946268,0.7955958036146884,9.44124258154874e-16,0.9796302437946278
34,44575,0.9988527897907287,0.8152811776116629,9.394874161681773e-16,0.9988527897907296
35,41849,1.0723020037423718,0.9000746615742579,8.820327286421099e-16,1.0723020037423727
36,42320,1.0797299637507207,0.9051634545807236,8.919597858045376e-16,1.0797299637507216
37,44109,1.0752053167824578,0.8930237156052668,9.296657417781747e-16,1.0752053167824587
38,45234,0.9917278088024108,0.8055574476207079,9.53376865573782e-16,0.9917278088024118
39,42602,1.078272997755718,0.9029462365845954,8.97903374169303e-16,1.0782729977557188
40,42360,1.078791489751428,0.9040725765812698,8.928028479839369e-16,1.0787914897514288
41,45117,1.0034277908003264,0.8169770346191064,9.509109086990387e-16,1.0034277908003273
42,44876,1.012998750796063,0.8277436086157931,9.458314590681576e-16,1.0129987507960638
43,44927,0.9890061967969709,0.8042701586164953,9.469063633468918e-16,0.9890061967969719
44,42639,1.0561683777563762,0.8804712565850967,8.986832066852476e-16,1.056168377756377
45,44382,1.0107290417872996,0.827387652609015,9.354196411525753e-16,1.0107290417873005
46,42417,1.0680255867524469,0.8932381315820588,8.940042115895811e-16,1.0680255867524477
47,42652,1.0633929087566065,0.887736619585281,8.989572018935524e-16,1.0633929087566074
48,46044,0.9923579338167902,0.8030990806318236,9.704488747066193e-16,0.9923579338167912
49,45535,0.9831505598077558,0.7960083386248387,9.597209084737622e-16,0.9831505598077568
