Greater,Lesser,Two-sided
420.0,0.9999934533946817,420.0,6.809914508423899e-06,420.0,1.3619829016847798e-05
446.0,0.9999821685340546,446.0,1.8514231692098862e-05,446.0,3.7028463384197724e-05
373.0,0.9999990539150123,373.0,9.874640722343907e-07,373.0,1.9749281444687814e-06
417.0,0.9999941862936349,417.0,6.048836972951944e-06,417.0,1.2097673945903888e-05
