Greater,Lesser,Two-sided
0.0,1.0,0.0,5.0850794837845834e-17,0.0,1.0170158967569167e-16
0.0,1.0,0.0,5.0850794837845834e-17,0.0,1.0170158967569167e-16
2162.0,5.0824280723246104e-17,2162.0,1.0,2162.0,1.0164856144649221e-16
0.0,1.0,0.0,5.0850794837845834e-17,0.0,1.0170158967569167e-16
