
412990793,208453.274036,142301.622950,3536.569254
412990794,208453.338245,142301.698939,3536.571268
412990795,208453.414172,142301.744654,3536.572672
412990796,208453.484851,142301.804590,3536.574747
412990797,208453.559680,142301.869776,3536.576456
412990798,208453.621264,142301.918359,3536.577616
412990799,208453.675341,142301.954126,3536.579081
412990800,208453.675341,142301.979944,3536.579813
412990800,208453.719469,142302.004846,3536.579813
412990801,208453.767138,142302.031030,3536.580545
412990802,208453.814562,142302.059594,3536.581095
412990802,208453.814562,142302.086450,3536.581095
412990803,208453.862535,142302.111535,3536.581705
412990804,208453.907518,142302.139489,3536.582376
412990805,208453.964159,142302.174706,3536.583780
412990806,208454.028184,142302.240380,3536.585672
412990807,208454.102159,142302.299157,3536.587503
412990808,208454.166856,142302.343041,3536.588968
412990808,208454.166856,142302.379662,3536.588968
412990809,208454.231370,142302.412926,3536.590799
412990810,208454.281236,142302.443016,3536.592081
412990811,208454.333176,142302.476036,3536.593912
412990812,208454.333176,142302.502159,3536.593912
412990812,208454.381272,142302.527916,3536.594828
412990813,208454.427842,142302.552879,3536.595560
412990814,208454.427842,142302.581932,3536.596109
412990814,208454.479050,142302.611107,3536.596109
412990815,208454.530991,142302.643211,3536.596659
412990816,208454.587326,142302.682823,3536.597940
412990817,208454.587326,142302.715354,3536.598734
412990817,208454.645676,142302.741905,3536.598734
412990818,208454.696884,142302.772178,3536.599283
412990819,208454.745041,142302.797691,3536.599771
412990820,208454.745041,142302.824241,3536.599771
412990820,208454.792282,142302.851890,3536.600260
412990821,208454.843978,142302.887839,3536.600992
412990822,208454.901839,142302.915793,3536.601725
412990822,208454.901839,142302.946006,3536.601725
412990823,208454.951705,142302.977744,3536.602335
412990824,208455.005233,142303.022788,3536.603067
412990825,208455.056746,142303.066123,3536.603617
412990826,208455.104415,142303.108603,3536.604044
412990827,208455.158919,142303.135214,3536.604715
412990828,208455.205977,142303.163473,3536.605204
412990828,208455.205977,142303.193442,3536.605204
412990829,208455.264204,142303.226828,3536.606424
412990830,208455.323713,142303.257284,3536.607340
412990830,208455.323713,142303.282675,3536.607340
412990831,208455.376936,142303.310080,3536.607950
412990832,208455.433027,142303.343893,3536.608988
412990832,208455.433027,142303.367391,3536.608988
412990833,208455.483930,142303.394430,3536.609537
412990834,208455.534284,142303.418234,3536.610086
412990834,208455.534284,142303.444418,3536.610086
412990835,208455.582624,142303.469137,3536.610575
412990836,208455.632795,142303.491964,3536.611063
412990836,208455.632795,142303.520101,3536.611063
412990837,208455.685956,142303.544698,3536.611551
412990838,208455.685956,142303.573568,3536.611551
412990838,208455.740094,142303.606527,3536.612284
412990839,208455.789899,142303.636190,3536.612833
412990840,208455.837262,142303.662801,3536.613321
412990840,208455.837262,142303.688374,3536.613321
412990841,208455.887982,142303.713216,3536.613810
412990842,208455.938641,142303.739766,3536.614298
412990842,208455.938641,142303.765950,3536.614298
412990843,208455.990704,142303.789937,3536.614786
412990844,208456.042278,142303.818196,3536.615274
412990844,208456.042278,142303.843953,3536.615274
412990845,208456.093304,142303.868367,3536.615702
412990846,208456.144695,142303.896016,3536.616190
412990846,208456.144695,142303.921833,3536.616190
412990847,208456.192974,142303.947102,3536.616617
412990848,208456.243084,142303.969380,3536.617105
412990848,208456.243084,142303.996113,3536.617105
412990849,208456.295513,142304.032551,3536.617838
412990850,208456.355083,142304.066914,3536.618875
412990851,208456.355083,142304.094074,3536.618875
412990851,208456.405559,142304.121235,3536.619425
412990852,208456.453715,142304.147602,3536.619974
412990853,208456.500346,142304.175068,3536.620401
412990853,208456.500346,142304.203388,3536.620401
412990854,208456.550395,142304.236286,3536.620890
412990855,208456.604960,142304.263080,3536.621439
412990856,208456.651347,142304.292926,3536.621927
412990856,208456.651347,142304.322101,3536.621927
412990857,208456.704020,142304.364093,3536.622415
412990858,208456.752176,142304.398212,3536.623209
412990859,208456.810221,142304.430865,3536.623819
412990860,208456.865335,142304.478473,3536.624369
412990861,208456.914102,142304.505389,3536.624979
412990861,208456.914102,142304.534991,3536.624979
412990862,208456.967996,142304.564593,3536.625528
412990863,208457.018411,142304.591265,3536.626017
412990864,208457.065347,142304.614336,3536.626505
412990864,208457.065347,142304.642779,3536.626505
412990865,208457.118631,142304.670306,3536.627054
412990866,208457.166360,142304.693133,3536.627481
412990866,208457.166360,142304.722490,3536.627481
412990867,208457.218484,142304.748247,3536.628031
412990868,208457.218484,142304.772905,3536.628519
412990868,208457.269021,142304.796404,3536.628519
412990869,208457.316384,142304.823931,3536.628946
412990870,208457.371438,142304.859880,3536.630106
412990870,208457.371438,142304.898821,3536.630106
412990871,208457.437294,142304.935747,3536.631266
412990872,208457.486794,142304.965349,3536.631876
412990873,208457.535500,142304.996171,3536.632364
412990874,208457.535500,142305.022539,3536.632852
412990874,208457.588966,142305.053422,3536.632852
412990875,208457.638649,142305.082841,3536.633402
412990876,208457.686928,142305.111222,3536.633890
412990877,208457.686928,142305.139360,3536.634378
412990877,208457.734718,142305.166886,3536.634378
412990878,208457.785499,142305.199906,3536.634867
412990879,208457.837318,142305.228654,3536.635416
412990880,208457.837318,142305.256486,3536.635416
