id,time,package0,pp0,dram,total
0,43861,2.2499153574413984,1.7631854349480887,0.027709708638014578,2.277625066079413
1,43760,2.2451424212170523,1.759563800791627,0.027562736634242666,2.272705157851295
2,44248,2.2660575293011704,1.77505222654761,0.027843619652467216,2.293901148953638
3,44115,2.2650099860057047,1.7754776403415682,0.027788809647500166,2.292798795653205
4,44599,2.248763874080956,1.7538660020913708,0.028063344665575897,2.276827218746532
5,44182,2.262357222154553,1.772098925445378,0.027795279650002582,2.2901525018045557
6,44069,2.258978017903486,1.7699005062703146,0.027840811645782625,2.2868188295492686
7,44315,2.237699448450033,1.7459510426514198,0.02791118565496954,2.265610634105003
8,44119,2.263799112014609,1.7742205023477786,0.027741324647649952,2.2915404366622587
9,44061,2.2625381288857414,1.7735720662579237,0.027808035645483394,2.2903461645312246
10,44119,2.260477527014582,1.7708670563477704,0.027803153647649716,2.288280680662232
11,44005,2.2575449167613306,1.7691890211711752,0.02776647164339239,2.285311388404723
12,44339,2.2726479065033502,1.7805774806885917,0.02800762065586576,2.300655527159216
13,44080,2.2541044349279455,1.7649287162873448,0.02775365364619361,2.2818580885741393
14,43952,2.254178531643585,1.766408449089066,0.027597098641412895,2.281775630284998
15,44296,2.2370861074078334,1.7455051826219783,0.02767546765426007,2.2647615750620935
16,43885,2.247669331494738,1.7606995399852634,0.026878839638910978,2.274548171133649
17,44262,2.228237130332283,1.7371192175692982,0.027117363652990133,2.255354493985273
18,44349,2.2326931745255534,1.740644843704093,0.02724614765623965,2.259939322181793
19,43928,2.247456562590261,1.7600562920518847,0.026949822640516905,2.274406385230778
20,44502,2.2365275758654577,1.7427974259410963,0.027380729661952753,2.2639083055274103
21,43750,2.2444015171948015,1.7589819537761122,0.026968987633869096,2.2713705048286705
22,43928,2.25138788959026,1.763992134051891,0.027124504640516755,2.2785123942307766
23,44172,2.225738113132345,1.7357100414299012,0.02713457564962923,2.252872688781974
24,43795,2.2432737732948054,1.757408654845829,0.027022087635549735,2.270295860930355
25,43932,2.260002246599159,1.7725999610580874,0.02712181964066621,2.287124066239825
26,43694,2.23644029407043,1.7516882716893847,0.026874627631777694,2.2633149217022077
27,44367,2.252167734565545,1.7599258607319643,0.027256157656911383,2.2794238922224563
28,43745,2.241078039183717,1.7557770667684103,0.026856072633682664,2.2679341118173997
29,43688,2.23217547405709,1.747516223680082,0.026798516631553766,2.2589739906886437
30,44488,2.2368304938343564,1.7432645879194086,0.027333671661430716,2.264164165495787
31,44289,2.226003311392251,1.73463564261112,0.027246880653998315,2.2532501920462495
32,43719,2.2402632831259486,1.7551759327281058,0.02697283263271111,2.2672361157586596
33,43971,2.2469883026857955,1.759142537118512,0.026998955642122298,2.2739872583279177
34,43804,2.241465611314798,1.755446135859778,0.02705614563588603,2.268521756950684
35,43892,2.24096585751028,1.7539584069961192,0.02706908563917206,2.2680349431494524
36,43902,2.247111593532502,1.7600813780116151,0.026968499639545493,2.2740800931720475
37,43922,2.247762470576941,1.7604460010425997,0.026977899640292777,2.2747403702172337
38,44228,2.2230404272567257,1.7323448775166375,0.027134392651720476,2.2501748199084464
39,44195,2.259733876183426,1.7693842104655082,0.027107293650488168,2.2868411698339144
40,43916,2.2404375375636154,1.7531618390333084,0.02686773064006866,2.267305268203684
41,44231,2.2269394662634308,1.7361438175212636,0.027096123651832386,2.2540355899152633
42,43974,2.2246493706924473,1.7367332321231512,0.026921075642234508,2.2515704463346817
43,43784,2.2301171302703433,1.7443725548287905,0.026751642635138826,2.256868772905482
44,44587,2.236159536054321,1.7414880420727974,0.027311760665127655,2.263471296719449
45,44234,2.248419086270064,1.7576540165259225,0.02759777065194447,2.2760168569220087
46,44150,2.228552254083451,1.738717357395793,0.027175835648807597,2.2557280897322585
47,44217,2.2273866082322886,1.7368200854995854,0.027183220651309632,2.2545698288835982
48,43949,2.2494941556369303,1.7618916760843935,0.027089226641300722,2.276583382278231
49,43860,2.2493189234391995,1.7627144269465171,0.0269862606379775,2.276305184077177
