
410795394,99658.165284,57866.685723,2169.285340
410795395,99658.225465,57866.747917,2169.287171
410795396,99658.302613,57866.809074,2169.288636
410795397,99658.367066,57866.856560,2169.290528
410795398,99658.438416,57866.929985,2169.292359
410795399,99658.503662,57866.968498,2169.293763
410795400,99658.564453,57867.006279,2169.295349
410795400,99658.564453,57867.031669,2169.295349
410795401,99658.614563,57867.058952,2169.296265
410795402,99658.614563,57867.079826,2169.296265
410795402,99658.663818,57867.108146,2169.297058
410795403,99658.708923,57867.132255,2169.297974
410795404,99658.754028,57867.156608,2169.298828
410795404,99658.754028,57867.184745,2169.298828
410795405,99658.802612,57867.213553,2169.300293
410795406,99658.854430,57867.265372,2169.301758
410795408,99658.992125,57867.348746,2169.306641
410795408,99658.992125,57867.393973,2169.306641
410795409,99659.059142,57867.442679,2169.308594
410795411,99659.169005,57867.488394,2169.311341
410795412,99659.215330,57867.521292,2169.312683
410795412,99659.215330,57867.552176,2169.312683
410795413,99659.268553,57867.582693,2169.313843
410795414,99659.327635,57867.615713,2169.314698
410795414,99659.327635,57867.649160,2169.314698
410795415,99659.394529,57867.694265,2169.315857
410795416,99659.454343,57867.729177,2169.317200
410795417,99659.454343,57867.762807,2169.317200
410795417,99659.518369,57867.800466,2169.318238
410795418,99659.575620,57867.836110,2169.319092
410795419,99659.636044,57867.872304,2169.320130
410795419,99659.636044,57867.905080,2169.320130
410795420,99659.691830,57867.934926,2169.321228
410795421,99659.743283,57867.967763,2169.322388
410795422,99659.790219,57868.007069,2169.323731
410795423,99659.838498,57868.030873,2169.324646
410795424,99659.887997,57868.059926,2169.325501
410795425,99659.887997,57868.100514,2169.325501
410795425,99659.944698,57868.149220,2169.326782
410795426,99660.008602,57868.211781,2169.328186
410795428,99660.078853,57868.266407,2169.329956
410795429,99660.192806,57868.312244,2169.332886
410795429,99660.192806,57868.343677,2169.332886
410795430,99660.242732,57868.377918,2169.333801
410795431,99660.293758,57868.409595,2169.334656
410795432,99660.340449,57868.443897,2169.335266
410795433,99660.403560,57868.485584,2169.336731
410795433,99660.403560,57868.510059,2169.336731
410795434,99660.453852,57868.537891,2169.337464
410795435,99660.502314,57868.565967,2169.338074
410795436,99660.551020,57868.594165,2169.338684
410795436,99660.551020,57868.620349,2169.338684
410795437,99660.596735,57868.648852,2169.339295
410795438,99660.648554,57868.679858,2169.340088
410795439,99660.698481,57868.704638,2169.340698
410795439,99660.698481,57868.729602,2169.340698
410795440,99660.739252,57868.766833,2169.341187
410795441,99660.795893,57868.809985,2169.342407
410795442,99660.851984,57868.841479,2169.343079
410795443,99660.908258,57868.872057,2169.343750
410795443,99660.908258,57868.903979,2169.343750
410795444,99660.961725,57868.931567,2169.344605
410795445,99661.008172,57868.958910,2169.345276
410795446,99661.051446,57868.983446,2169.345825
410795446,99661.051446,57869.010119,2169.345825
410795447,99661.098016,57869.034899,2169.346375
410795448,99661.143487,57869.061083,2169.346802
410795449,99661.188042,57869.091051,2169.347290
410795450,99661.234063,57869.116503,2169.347778
410795450,99661.234063,57869.152513,2169.347778
410795451,99661.284600,57869.186754,2169.348694
410795452,99661.332390,57869.222642,2169.349671
410795453,99661.384392,57869.250719,2169.350403
410795454,99661.431084,57869.276353,2169.350952
410795455,99661.476433,57869.303026,2169.351563
410795455,99661.476433,57869.327623,2169.351563
410795456,99661.519768,57869.353257,2169.351990
410795457,99661.569084,57869.380601,2169.352661
410795458,99661.569084,57869.405381,2169.353150
410795458,99661.611931,57869.431809,2169.353150
410795459,99661.660514,57869.462022,2169.353699
410795460,99661.703666,57869.488267,2169.354126
410795461,99661.750175,57869.513413,2169.354614
410795461,99661.750175,57869.537217,2169.354614
410795462,99661.796928,57869.561753,2169.355103
410795463,99661.841483,57869.587998,2169.355591
410795464,99661.883964,57869.610947,2169.356018
410795464,99661.883964,57869.637558,2169.356018
410795465,99661.926688,57869.668503,2169.356506
410795466,99661.979911,57869.697373,2169.357422
410795467,99662.024588,57869.723923,2169.357971
410795467,99662.024588,57869.748032,2169.357971
410795468,99662.067984,57869.774033,2169.358460
410795469,99662.114798,57869.796555,2169.358948
410795470,99662.158926,57869.825119,2169.359436
410795471,99662.158926,57869.850204,2169.359436
410795471,99662.204336,57869.876205,2169.359924
410795472,99662.248404,57869.902084,2169.360352
410795473,99662.292166,57869.926803,2169.360840
410795474,99662.292166,57869.950607,2169.360840
410795474,99662.337332,57869.978073,2169.361267
410795475,99662.382925,57870.005233,2169.361817
410795476,99662.429983,57870.028488,2169.362244
410795476,99662.429983,57870.052474,2169.362244
410795477,99662.472341,57870.078353,2169.362732
410795478,99662.517080,57870.109725,2169.363281
410795479,99662.569387,57870.137435,2169.364014
410795480,99662.569387,57870.160811,2169.364014
410795480,99662.614797,57870.191146,2169.364563
410795481,99662.657887,57870.218612,2169.364990
410795482,99662.714772,57870.257247,2169.366089
410795483,99662.764271,57870.283675,2169.366821
410795483,99662.764271,57870.307418,2169.366821
410795484,99662.806996,57870.330245,2169.367249
