
Kaby Lake2999552641,3430.174385,1236.033884,0.814817,431.104426
Kaby Lake2999552642,3430.191047,1236.051462,0.814817,431.105280
Kaby Lake2999552643,3430.214546,1236.067148,0.814817,431.106257
Kaby Lake2999552644,3430.236335,1236.087472,0.814817,431.107294
Kaby Lake2999552645,3430.261360,1236.106210,0.814817,431.108759
Kaby Lake2999552646,3430.284370,1236.125680,0.814817,431.109858
Kaby Lake2999552647,3430.306648,1236.141977,0.814817,431.110956
Kaby Lake2999552648,3430.328498,1236.156747,0.814817,431.111872
Kaby Lake2999552649,3430.350898,1236.171334,0.814817,431.112971
Kaby Lake2999552650,3430.371772,1236.185983,0.814817,431.114069
Kaby Lake2999552650,3430.371772,1236.200082,0.814817,431.114069
Kaby Lake2999552651,3430.394111,1236.217111,0.814817,431.115168
Kaby Lake2999552652,3430.421454,1236.233651,0.814817,431.116816
Kaby Lake2999552653,3430.443305,1236.248300,0.814817,431.117975
Kaby Lake2999552654,3430.467231,1236.266488,0.814817,431.120051
Kaby Lake2999552656,3430.544196,1236.334237,0.814817,431.124506
Kaby Lake2999552658,3430.629218,1236.420479,0.814817,431.129511
Kaby Lake2999552659,3430.662360,1236.450264,0.814817,431.131647
Kaby Lake2999552660,3430.697455,1236.481148,0.814817,431.133722
Kaby Lake2999552661,3430.730597,1236.509285,0.814817,431.135554
Kaby Lake2999552662,3430.766363,1236.536385,0.814817,431.137751
Kaby Lake2999552663,3430.791693,1236.564217,0.814817,431.138910
Kaby Lake2999552665,3430.847051,1236.589607,0.814817,431.141352
Kaby Lake2999552666,3430.873663,1236.615791,0.814817,431.142450
Kaby Lake2999552667,3430.901251,1236.641914,0.814817,431.143610
Kaby Lake2999552668,3430.929510,1236.674568,0.814817,431.144953
Kaby Lake2999552669,3430.959539,1236.706611,0.814817,431.147822
Kaby Lake2999552671,3431.016179,1236.731697,0.814817,431.149103
Kaby Lake2999552671,3431.039373,1236.748848,0.814817,431.150324
Kaby Lake2999552672,3431.067754,1236.772956,0.814817,431.151423
Kaby Lake2999552673,3431.067754,1236.796516,0.814817,431.151423
Kaby Lake2999552674,3431.135198,1236.830879,0.814817,431.155146
Kaby Lake2999552676,3431.180058,1236.893928,0.814817,431.157099
Kaby Lake2999552679,3431.307133,1237.004035,0.814817,431.163508
Kaby Lake2999552680,3431.339177,1237.031501,0.814817,431.165522
Kaby Lake2999552681,3431.373478,1237.055915,0.814817,431.167353
Kaby Lake2999552682,3431.406315,1237.079535,0.814817,431.168757
Kaby Lake2999552683,3431.438236,1237.101386,0.814817,431.169733
Kaby Lake2999552683,3431.468205,1237.121466,0.814817,431.170527
Kaby Lake2999552684,3431.468205,1237.143134,0.814817,431.170527
Kaby Lake2999552685,3431.500126,1237.164069,0.814817,431.171381
Kaby Lake2999552686,3431.533024,1237.187018,0.814817,431.172236
Kaby Lake2999552687,3431.563175,1237.207526,0.814817,431.173090
Kaby Lake2999552687,3431.563175,1237.228888,0.814817,431.173090
Kaby Lake2999552688,3431.595341,1237.251410,0.814817,431.174006
Kaby Lake2999552689,3431.626041,1237.271551,0.814817,431.174860
Kaby Lake2999552690,3431.657047,1237.298590,0.814817,431.175715
Kaby Lake2999552691,3431.689151,1237.321844,0.814817,431.176691
Kaby Lake2999552692,3431.722660,1237.343634,0.814817,431.177546
Kaby Lake2999552692,3431.722660,1237.365179,0.814817,431.177546
Kaby Lake2999552693,3431.753299,1237.388800,0.814817,431.178400
Kaby Lake2999552694,3431.787174,1237.412603,0.814817,431.179438
Kaby Lake2999552695,3431.817935,1237.434881,0.814817,431.180414
Kaby Lake2999552696,3431.850894,1237.459356,0.814817,431.182062
Kaby Lake2999552697,3431.881534,1237.482366,0.814817,431.182856
Kaby Lake2999552698,3431.912173,1237.508916,0.814817,431.183710
Kaby Lake2999552698,3431.944949,1237.532415,0.814817,431.184748
Kaby Lake2999552699,3431.944949,1237.555120,0.814817,431.184748
Kaby Lake2999552700,3431.976870,1237.577642,0.814817,431.185602
Kaby Lake2999552701,3432.007937,1237.601201,0.814817,431.186457
Kaby Lake2999552702,3432.034121,1237.616826,0.814817,431.187616
Kaby Lake2999552703,3432.053897,1237.627935,0.814817,431.188410
Kaby Lake2999552703,3432.073062,1237.638860,0.814817,431.189142
Kaby Lake2999552704,3432.073062,1237.649053,0.814817,431.189142
Kaby Lake2999552705,3432.091738,1237.660039,0.814817,431.189875
Kaby Lake2999552706,3432.110720,1237.670964,0.814817,431.190546
Kaby Lake2999552706,3432.128542,1237.681462,0.814817,431.191217
Kaby Lake2999552707,3432.128542,1237.693120,0.814817,431.191217
Kaby Lake2999552708,3432.147646,1237.702825,0.814817,431.191889
Kaby Lake2999552709,3432.166445,1237.713689,0.814817,431.192560
Kaby Lake2999552710,3432.183840,1237.725530,0.814817,431.193171
Kaby Lake2999552710,3432.183840,1237.737126,0.814817,431.193171
Kaby Lake2999552711,3432.202151,1237.748723,0.814817,431.193903
Kaby Lake2999552712,3432.221132,1237.760198,0.814817,431.194635
Kaby Lake2999552713,3432.239443,1237.776067,0.814817,431.195429
Kaby Lake2999552714,3432.262331,1237.793828,0.814817,431.196894
Kaby Lake2999552715,3432.282595,1237.807988,0.814817,431.198114
Kaby Lake2999552716,3432.298830,1237.819707,0.814817,431.198847
