
Kaby Lake2999574252,3839.287839,1555.270127,0.814817,449.482552
Kaby Lake2999574253,3839.328489,1555.289475,0.814817,449.483407
Kaby Lake2999574254,3839.328489,1555.308335,0.814817,449.483407
Kaby Lake2999574255,3839.353757,1555.326340,0.814817,449.484322
Kaby Lake2999574256,3839.379270,1555.347763,0.814817,449.485665
Kaby Lake2999574257,3839.407651,1555.372666,0.814817,449.487008
Kaby Lake2999574258,3839.434140,1555.389511,0.814817,449.488473
Kaby Lake2999574259,3839.457517,1555.407761,0.814817,449.489571
Kaby Lake2999574260,3839.481870,1555.425644,0.814817,449.491158
Kaby Lake2999574261,3839.507138,1555.447373,0.814817,449.492440
Kaby Lake2999574262,3839.537595,1555.474289,0.814817,449.493844
Kaby Lake2999574263,3839.571774,1555.510239,0.814817,449.496346
Kaby Lake2999574264,3839.608395,1555.553146,0.814817,449.498177
Kaby Lake2999574267,3839.729550,1555.635482,0.814817,449.505318
Kaby Lake2999574268,3839.756893,1555.664901,0.814817,449.507089
Kaby Lake2999574269,3839.786190,1555.692733,0.814817,449.508920
Kaby Lake2999574270,3839.831905,1555.714218,0.814817,449.511300
Kaby Lake2999574272,3839.855038,1555.735519,0.814817,449.512521
Kaby Lake2999574273,3839.874874,1555.757064,0.814817,449.513558
Kaby Lake2999574274,3839.906978,1555.793441,0.814817,449.515389
Kaby Lake2999574275,3839.966243,1555.824264,0.814817,449.518014
Kaby Lake2999574277,3839.998287,1555.859725,0.814817,449.519906
Kaby Lake2999574278,3840.029659,1555.899032,0.814817,449.521066
Kaby Lake2999574279,3840.065547,1555.936507,0.814817,449.523080
Kaby Lake2999574280,3840.102901,1555.962691,0.814817,449.524789
Kaby Lake2999574281,3840.135493,1555.991255,0.814817,449.526192
Kaby Lake2999574282,3840.167842,1556.022749,0.814817,449.527657
Kaby Lake2999574284,3840.236995,1556.063094,0.814817,449.532479
Kaby Lake2999574287,3840.370783,1556.189436,0.814817,449.539620
Kaby Lake2999574288,3840.410395,1556.218123,0.814817,449.542245
Kaby Lake2999574289,3840.443659,1556.246382,0.814817,449.544198
Kaby Lake2999574290,3840.477656,1556.279829,0.814817,449.546273
Kaby Lake2999574291,3840.512018,1556.311872,0.814817,449.548531
Kaby Lake2999574292,3840.540766,1556.341291,0.814817,449.549630
Kaby Lake2999574293,3840.570734,1556.367231,0.814817,449.551278
Kaby Lake2999574294,3840.602716,1556.401777,0.814817,449.552499
Kaby Lake2999574295,3840.670282,1556.435163,0.814817,449.554513
Kaby Lake2999574297,3840.707208,1556.469770,0.814817,449.555489
Kaby Lake2999574297,3840.742303,1556.498334,0.814817,449.556771
Kaby Lake2999574298,3840.742303,1556.521161,0.814817,449.556771
Kaby Lake2999574299,3840.775140,1556.545758,0.814817,449.557687
Kaby Lake2999574300,3840.807855,1556.568341,0.814817,449.558663
Kaby Lake2999574301,3840.841180,1556.592938,0.814817,449.559762
Kaby Lake2999574302,3840.872918,1556.616925,0.814817,449.560738
Kaby Lake2999574302,3840.905206,1556.640363,0.814817,449.561959
Kaby Lake2999574303,3840.942498,1556.670026,0.814817,449.564095
Kaby Lake2999574309,3841.144280,1556.866131,0.814817,449.574105
Kaby Lake2999574310,3841.176690,1556.896221,0.814817,449.575875
Kaby Lake2999574313,3841.271599,1556.976788,0.814817,449.579598
Kaby Lake2999574314,3841.301811,1557.001446,0.814817,449.580697
Kaby Lake2999574315,3841.335014,1557.027508,0.814817,449.582162
Kaby Lake2999574316,3841.358940,1557.051311,0.814817,449.583077
Kaby Lake2999574317,3841.385612,1557.074993,0.814817,449.583932
Kaby Lake2999574318,3841.409965,1557.097942,0.814817,449.584603
Kaby Lake2999574319,3841.437004,1557.119365,0.814817,449.586190
Kaby Lake2999574320,3841.489067,1557.144207,0.814817,449.586983
Kaby Lake2999574321,3841.515190,1557.166301,0.814817,449.587777
Kaby Lake2999574323,3841.541801,1557.191692,0.814817,449.588753
Kaby Lake2999574324,3841.572990,1557.225200,0.814817,449.590951
Kaby Lake2999574327,3841.705680,1557.363017,0.814817,449.597787
Kaby Lake2999574328,3841.782279,1557.399577,0.814817,449.601571
Kaby Lake2999574329,3841.819022,1557.436808,0.814817,449.603219
Kaby Lake2999574331,3841.855887,1557.467692,0.814817,449.604867
Kaby Lake2999574332,3841.884146,1557.493205,0.814817,449.605721
Kaby Lake2999574333,3841.913687,1557.518290,0.814817,449.606698
Kaby Lake2999574334,3841.940909,1557.544047,0.814817,449.607735
Kaby Lake2999574335,3841.967886,1557.566935,0.814817,449.608712
Kaby Lake2999574336,3841.993338,1557.590983,0.814817,449.609444
Kaby Lake2999574337,3842.022024,1557.617167,0.814817,449.610482
Kaby Lake2999574338,3842.048880,1557.642069,0.814817,449.611397
Kaby Lake2999574339,3842.075674,1557.665140,0.814817,449.612252
Kaby Lake2999574340,3842.102651,1557.690409,0.814817,449.613106
Kaby Lake2999574341,3842.129385,1557.714518,0.814817,449.614022
Kaby Lake2999574342,3842.185110,1557.742289,0.814817,449.616585
Kaby Lake2999574344,3842.216299,1557.773416,0.814817,449.617989
Kaby Lake2999574345,3842.251150,1557.815531,0.814817,449.620186
Kaby Lake2999574346,3842.296621,1557.871194,0.814817,449.622384
Kaby Lake2999574348,3842.429494,1557.955362,0.814817,449.628914
Kaby Lake2999574350,3842.465016,1557.993142,0.814817,449.630684
Kaby Lake2999574351,3842.500905,1558.027505,0.814817,449.632332
Kaby Lake2999574352,3842.536366,1558.061135,0.814817,449.634041
Kaby Lake2999574353,3842.571156,1558.086038,0.814817,449.635140
Kaby Lake2999574354,3842.599293,1558.111062,0.814817,449.636055
Kaby Lake2999574355,3842.629017,1558.137124,0.814817,449.636971
Kaby Lake2999574356,3842.655690,1558.161660,0.814817,449.637825
Kaby Lake2999574357,3842.682362,1558.186013,0.814817,449.638741
Kaby Lake2999574358,3842.714588,1558.212258,0.814817,449.640328
Kaby Lake2999574359,3842.748097,1558.236245,0.814817,449.641549
Kaby Lake2999574360,3842.779530,1558.261635,0.814817,449.642525
Kaby Lake2999574361,3842.811695,1558.288125,0.814817,449.643502
Kaby Lake2999574362,3842.841968,1558.315224,0.814817,449.644600
Kaby Lake2999574363,3842.871265,1558.338845,0.814817,449.645699
Kaby Lake2999574364,3842.904163,1558.389321,0.814817,449.646859
Kaby Lake2999574366,3842.971119,1558.429176,0.814817,449.650338
Kaby Lake2999574369,3843.099231,1558.559730,0.814817,449.656563
Kaby Lake2999574370,3843.168872,1558.597328,0.814817,449.659554
Kaby Lake2999574372,3843.208239,1558.633644,0.814817,449.661263
Kaby Lake2999574373,3843.241259,1558.666297,0.814817,449.662850
Kaby Lake2999574374,3843.274035,1558.697730,0.814817,449.664498
Kaby Lake2999574375,3843.302539,1558.724037,0.814817,449.665535
Kaby Lake2999574376,3843.330615,1558.751502,0.814817,449.666329
Kaby Lake2999574377,3843.359118,1558.777747,0.814817,449.667061
Kaby Lake2999574378,3843.422350,1558.814368,0.814817,449.669320
Kaby Lake2999574380,3843.459215,1558.850562,0.814817,449.670357
Kaby Lake2999574381,3843.493029,1558.887000,0.814817,449.671639
Kaby Lake2999574382,3843.523546,1558.915686,0.814817,449.672615
Kaby Lake2999574383,3843.553331,1558.943824,0.814817,449.673714
Kaby Lake2999574384,3843.584215,1558.970252,0.814817,449.674569
Kaby Lake2999574385,3843.613085,1558.996619,0.814817,449.675240
Kaby Lake2999574387,3843.673082,1559.033240,0.814817,449.677803
Kaby Lake2999574388,3843.707689,1559.082922,0.814817,449.679573
Kaby Lake2999574389,3843.754991,1559.137060,0.814817,449.682137
Kaby Lake2999574390,3843.841905,1559.180639,0.814817,449.686531
Kaby Lake2999574392,3843.880418,1559.216528,0.814817,449.688362
Kaby Lake2999574392,3843.917466,1559.247473,0.814817,449.690010
Kaby Lake2999574393,3843.954453,1559.279760,0.814817,449.691475
Kaby Lake2999574395,3843.991807,1559.314916,0.814817,449.692940
Kaby Lake2999574396,3844.025498,1559.346288,0.814817,449.694222
Kaby Lake2999574397,3844.057175,1559.370946,0.814817,449.695443
Kaby Lake2999574397,3844.081223,1559.389562,0.814817,449.696175
Kaby Lake2999574398,3844.081223,1559.406225,0.814817,449.696175
Kaby Lake2999574399,3844.106186,1559.427831,0.814817,449.696907
Kaby Lake2999574400,3844.133103,1559.445470,0.814817,449.697701
Kaby Lake2999574401,3844.157517,1559.464391,0.814817,449.698311
Kaby Lake2999574402,3844.182907,1559.482396,0.814817,449.698983
Kaby Lake2999574403,3844.209030,1559.500463,0.814817,449.699654
Kaby Lake2999574403,3844.236313,1559.518834,0.814817,449.700325
Kaby Lake2999574404,3844.236313,1559.535192,0.814817,449.700325
Kaby Lake2999574405,3844.261704,1559.552342,0.814817,449.700997
Kaby Lake2999574406,3844.288071,1559.571569,0.814817,449.701729
Kaby Lake2999574407,3844.312912,1559.592198,0.814817,449.703194
Kaby Lake2999574408,3844.341476,1559.618504,0.814817,449.704903
Kaby Lake2999574411,3844.463790,1559.736790,0.814817,449.711006
Kaby Lake2999574412,3844.503890,1559.768528,0.814817,449.713143
Kaby Lake2999574413,3844.542343,1559.797886,0.814817,449.714791
Kaby Lake2999574414,3844.578475,1559.824559,0.814817,449.716378
Kaby Lake2999574415,3844.607040,1559.845860,0.814817,449.717415
Kaby Lake2999574415,3844.632491,1559.863804,0.814817,449.718148
Kaby Lake2999574416,3844.632491,1559.883763,0.814817,449.718148
Kaby Lake2999574417,3844.658614,1559.902989,0.814817,449.718819
Kaby Lake2999574418,3844.684371,1559.921665,0.814817,449.719490
Kaby Lake2999574419,3844.710067,1559.938389,0.814817,449.720528
Kaby Lake2999574420,3844.729232,1559.954075,0.814817,449.721260
Kaby Lake2999574421,3844.752547,1559.969212,0.814817,449.722725
Kaby Lake2999574422,3844.776961,1559.988010,0.814817,449.724434
Kaby Lake2999574422,3844.796309,1559.998386,0.814817,449.725594
