id,time,package0,pp0,dram,total
0,155,0.0044402960029601,0.003783621002330773,8.317642621627625e-18,0.0044402960029601085
1,193,0.006337142003685956,0.005503953002902561,1.0356806619187946e-17,0.006337142003685966
2,158,0.005196520003017599,0.004475086002376224,8.478629253013967e-18,0.0051965200030176075
3,170,0.005508470003246583,0.004728259002556519,9.12257577855933e-18,0.005508470003246593
4,154,0.004428578002941254,0.0037735500023160368,8.263980411165512e-18,0.0044285780029412625
5,192,0.005432115003667066,0.004603198002887405,1.0303144408725833e-17,0.005432115003667077
6,144,0.004186635002750272,0.0035518710021656577,7.727358306544374e-18,0.00418663500275028
7,154,0.004825794002941098,0.004163380002315884,8.263980411165512e-18,0.004825794002941107
8,165,0.005398790003151062,0.004670887002481339,8.854264726248762e-18,0.005398790003151071
9,153,0.0049513430029218646,0.004268910002300889,8.210318200703397e-18,0.004951343002921872
10,153,0.005011767002922104,0.004308522002300924,8.210318200703397e-18,0.005011767002922112
11,150,0.0046063120028647314,0.00394396000225583,8.049331569317057e-18,0.004606312002864739
12,155,0.0042722670029601666,0.003596671002330976,8.317642621627625e-18,0.004272267002960175
13,153,0.0042617080029221386,0.0036021020023009435,8.210318200703397e-18,0.004261708002922146
14,138,0.004068105002635488,0.0034675200020754574,7.405385043771692e-18,0.004068105002635496
15,141,0.004395680002693037,0.0037881370021204293,7.566371675158034e-18,0.0043956800026930445
16,157,0.004966479002998243,0.004279958002361117,8.424967042551852e-18,0.004966479002998252
17,135,0.0041744890025783524,0.003589957002030333,7.244398412385351e-18,0.004174489002578359
18,142,0.004390736002711885,0.003775991002135438,7.620033885620147e-18,0.0043907360027118925
19,166,0.0049567750031705325,0.004225697002496466,8.907926936710875e-18,0.004956775003170541
20,160,0.004201527003056002,0.003502066002406167,8.585953673938194e-18,0.00420152700305601
21,153,0.004434498002922216,0.003768728002300895,8.210318200703397e-18,0.0044344980029222235
22,163,0.004629871003113223,0.0039111230024513575,8.746940305324535e-18,0.004629871003113232
23,157,0.00496623500299886,0.004295643002360966,8.424967042551852e-18,0.004966235002998869
24,175,0.004736865003342169,0.003968923002631863,9.3908868308699e-18,0.004736865003342179
25,138,0.00420763100263542,0.003599234002075332,7.405385043771692e-18,0.004207631002635428
26,135,0.004143910002578592,0.003558279002030049,7.244398412385351e-18,0.004143910002578599
27,149,0.0045784800028458705,0.003929738002240774,7.995669358854942e-18,0.004578480002845878
28,136,0.003862661002597119,0.003285758002045218,7.298060622847464e-18,0.0038626610025971264
29,164,0.004888720003132149,0.004168629002466317,8.80060251578665e-18,0.004888720003132158
30,157,0.004828112002998227,0.004152028002361011,8.424967042551852e-18,0.004828112002998236
31,150,0.004371449002865054,0.003724356002255713,8.049331569317057e-18,0.004371449002865062
32,146,0.00397337900278847,0.0033297640021954563,7.834682727468602e-18,0.003973379002788478
33,147,0.00462120400280758,0.003986745002210581,7.888344937930715e-18,0.004621204002807588
34,152,0.004492970002902827,0.0038315940022858415,8.156655990241284e-18,0.004492970002902835
35,166,0.005133165003170616,0.004399891002496409,8.907926936710875e-18,0.005133165003170625
36,151,0.004672840002884121,0.0040161030022707375,8.10299377977917e-18,0.004672840002884129
37,138,0.004255849002635781,0.0036530670020752725,7.405385043771692e-18,0.004255849002635789
38,145,0.00452696600276925,0.0038945210021805177,7.781020517006489e-18,0.004526966002769258
39,141,0.004273060002692939,0.0036646630021204417,7.566371675158034e-18,0.004273060002692947
40,163,0.005218187003113073,0.004530750002451395,8.746940305324535e-18,0.005218187003113082
41,186,0.005271288003552318,0.004465381002797133,9.98117114595315e-18,0.005271288003552328
42,155,0.0048046750029601985,0.00412004500233108,8.317642621627625e-18,0.004804675002960207
43,174,0.005101366003323543,0.004353261002616667,9.337224620407785e-18,0.005101366003323553
44,151,0.00435539600288387,0.0037047020022708053,8.10299377977917e-18,0.004355396002883878
45,156,0.004813830002979489,0.004130055002345857,8.37130483208974e-18,0.004813830002979498
46,134,0.004100515002559346,0.0035134800020149987,7.190736201923237e-18,0.004100515002559353
47,160,0.004877795003055711,0.004182729002406034,8.585953673938194e-18,0.00487779500305572
48,139,0.004090261002655036,0.003479056002090474,7.459047254233806e-18,0.004090261002655044
49,142,0.004411854002712,0.0037836810021353493,7.620033885620147e-18,0.0044118540027120075
