id,time,package0,pp0,dram,total
0,309498,15.793855244065933,12.360274794616949,0.19093959446455253,15.984794838530485
1,306899,15.704350218548244,12.299508163194002,0.18961366930109946,15.893963887849344
2,307226,15.705622433242464,12.297029471624672,0.1891772083216645,15.894799641564129
3,309794,15.897135620694366,12.460027776006793,0.190680623483168,16.087816244177535
4,310825,15.937635152883157,12.489368705364646,0.19127974254800784,16.128914895431166
5,306955,15.701290839667118,12.29579320626775,0.1894043813046213,15.89069522097174
6,308471,15.790013576885606,12.367609065264372,0.19006404639996288,15.980077623285569
7,309309,15.890124589664685,12.458488533368032,0.19021919745266616,16.08034378711735
8,314110,15.971429566857239,12.487628296691069,0.18808022675460417,16.159509793611843
10,306177,15.640739418015436,12.24515747124311,0.18103831325569208,15.821777731271128
11,308687,15.77809301434418,12.35476412754884,0.182207072413547,15.960300086757726
12,308829,15.669831023645644,12.244763920735881,0.18309873342247898,15.852929757068123
13,307350,15.719920553505723,12.311318618787977,0.1819917413294636,15.901912294835187
14,307655,15.613841968153238,12.201799246189683,0.18212125634864582,15.795963224501884
15,311897,15.736212697159017,12.277170274776493,0.18477634061542642,15.920989037774444
16,307499,15.957275841822058,12.545331996984219,0.1899992893388339,16.147275131160892
17,307460,15.662327988739241,12.252463544932858,0.18194822333638117,15.844276212075622
18,310737,15.776632695696337,12.330378633248761,0.18342118154247253,15.96005387723881
19,309896,15.831875776910898,12.39514500714115,0.18320694848958263,16.015082725400482
20,307008,15.667345003779639,-249.88072775866246,0.18178971430795562,15.849134718087594
21,307109,15.627769299994076,12.221798705470578,0.1818976853143052,15.809666985308382
22,307763,15.628322156382536,12.216103226331912,0.17613824035543607,15.804460396737973
23,302419,15.244901251037158,11.893741434293723,0.1628129560193494,15.407714207056507
24,301583,15.193088088262327,11.851118617192686,0.162672637966773,15.3557607262291
25,303323,15.285154628956391,11.923963526484311,0.16382455107620073,15.448979180032593
27,302319,15.247714231824883,11.89763571216202,0.1632339770130586,15.410948208837942
28,304145,15.188596528701492,11.818307364566914,0.16410879012789745,15.35270531882939
29,305030,15.392866820580352,12.012749067732479,0.16488887918355558,15.557755699763907
30,306200,15.433900165064262,12.040630346273408,0.1656560892571395,15.599556254321401
31,305178,15.102927011894552,11.721017209927398,0.1651789791928654,15.268105991087417
32,302669,15.24000807556794,11.886454465622965,0.1609549900350725,15.400963065603014
33,311343,15.683367432982877,12.233852697046853,0.1647215215805841,15.84808895456346
34,303791,15.29346466694996,11.927822770100692,0.15943930810563478,15.452903975055595
35,308416,15.373155086768858,11.956093883191947,0.16280398539650573,15.535959072165364
36,303293,15.274046747892669,11.913973744444782,0.159048379074316,15.433095126966984
37,303267,15.314174696837487,11.95427759641055,0.1596100840726809,15.473784780910167
38,303447,15.223497500219645,11.861587038647643,0.15954972008400037,15.383047220303645
39,303820,14.992886030011514,11.626784051138882,0.16035269610745947,15.153238726118973
40,304472,14.978764547395711,11.605378954997574,0.1609877661484645,15.139752313544175
41,302093,15.21267885934507,11.865560598864388,0.1603049679988458,15.372983827343916
42,305572,15.055615853730998,-250.47344688555367,0.16258816421764477,15.218204017948644
44,304034,15.300017690465836,11.93148310042072,0.1610643651209165,15.461082055586752
45,305247,15.021032995041042,11.638959315018267,0.16212143019720382,15.183154425238245
46,303039,15.251239676353443,11.893628094110284,0.16112167705834107,15.412361353411784
47,303064,15.253667587406511,11.895764319143202,0.16127603505991311,15.414943622466424
48,304709,15.139072974898859,11.762858716309712,0.16231521616336844,15.301388191062227
49,306915,15.39915355058221,11.99874538321507,0.16183029430210571,15.560983844884316
